M_BH,M_sph,R_e,sSFR
8.489376,10.842518,0.58142626,-9.82
8.887201,11.077431,0.45295873,-9.899586
8.617825,10.646755,0.57858646,-9.872262
8.549116,10.922561,0.6054015,-9.856303
8.747502,10.975214,0.49915767,-9.94138
8.748749,11.047241,0.5977539,-9.794138
8.262974,10.977828,0.39865375,-9.857287
8.552635,11.142533,0.44603938,-9.887743
8.343468,11.014953,0.22669347,-9.894495
8.277256,11.13015,0.31614304,-9.994025
9.609542,11.433603,1.0943649,-9.9895525
8.406324,10.975869,0.53021777,-9.996392
8.350799,10.811705,0.2943869,-9.865313
9.768467,11.940545,0.7318071,-9.724472
8.813302,11.007981,0.2933982,-9.932441
8.577071,11.155069,0.35575995,-9.780327
8.976031,11.287409,0.97416675,-9.884165
8.768086,11.125998,0.5452138,-10.013606
8.186769,10.749984,0.43492055,-9.892319
7.887512,10.3194475,0.42170155,-9.845919
9.398299,11.816305,0.55353284,-9.878652
8.592509,10.87069,0.19851473,-9.8583
8.474822,11.071334,0.42850956,-9.891607
8.581658,10.781929,0.25692433,-9.937761
8.148467,10.771856,0.31550127,-9.930509
8.299514,10.671481,0.7843834,-10.022872
9.830021,11.778144,0.8592761,-9.911631
8.035373,10.991495,0.32651138,-9.836187
9.200981,11.384489,0.49206832,-10.024488
8.75091,11.196315,0.38779157,-9.924393
8.287017,10.930322,0.44970793,-9.972471
7.8999076,10.691891,0.29607683,-9.793665
7.8706083,10.163163,0.40746537,-9.902301
8.05169,10.964774,0.083748735,-9.887947
8.166499,10.3836155,0.38176164,-9.824561
8.719323,10.9344015,0.45562702,-10.037257
8.026003,10.824595,-0.0053457837,-9.890518
8.3508625,10.603497,0.25855768,-9.813403
8.050655,11.030783,0.3125812,-9.945173
8.839898,10.893823,0.46168226,-9.960106
8.155507,11.02549,0.43997467,-9.808877
8.051926,10.177292,0.5060364,-9.989798
7.9991765,10.462275,0.70201373,-9.691555
8.559683,10.898651,0.4906063,-9.876659
8.257635,10.567551,0.47235468,-9.832978
7.958106,10.852734,0.34448028,-9.801077
7.96313,10.365594,0.24570946,-9.957599
9.783437,11.697426,0.82079244,-9.833705
9.83508,11.812374,0.92351586,-9.95374
9.208636,11.471785,0.8390831,-9.95977
8.780738,10.699278,0.47172663,-9.803087
8.31858,10.874406,0.13098586,-9.878401
8.182199,10.383651,0.39236823,-9.616876
8.314372,10.242342,0.8989711,-9.880292
8.218799,10.949056,0.4023581,-9.964257
9.548408,11.688737,1.1408707,-9.91271
8.288111,11.139393,0.337477,-9.981011
8.829159,11.092332,0.9149356,-9.881193
9.264725,11.20491,0.6008787,-9.914688
8.537071,10.77176,0.36264884,-9.81354
8.017196,10.267076,0.19002543,-9.898856
10.17152,12.261443,0.72656715,-9.742523
8.045399,10.735563,0.123356424,-9.841888
8.631337,11.150259,0.39424017,-9.878493
8.307527,10.963547,0.501854,-10.021796
7.998639,10.328142,0.15624051,-9.904845
8.170336,10.666324,0.7296703,-10.026217
9.834081,11.904273,0.7885557,-9.855436
8.750788,10.915342,0.5868686,-9.999773
8.447411,11.091086,0.26500717,-9.925923
8.57822,10.942627,0.48743272,-9.857288
9.283626,11.33533,0.8300177,-10.194616
8.120965,10.902906,0.40228227,-9.898129
8.571091,11.198248,0.37197316,-9.938417
9.7389345,11.690674,0.9716962,-9.894621
8.989031,11.425958,0.42919892,-10.02016
8.597737,11.254878,-0.029059725,-9.946498
8.993605,10.914958,0.50741756,-9.905515
8.574084,10.836435,0.26867822,-9.907563
8.364185,11.029497,0.42250514,-9.911498
9.232857,11.668662,0.9882852,-9.988936
8.687501,10.99041,0.4996861,-9.989324
9.076591,10.980919,0.3940182,-9.975411
8.144842,10.770117,0.20375352,-9.753146
7.943782,10.420926,0.2762801,-9.636611
8.605674,10.951867,0.31232807,-9.904095
9.895485,11.978102,0.6843735,-9.825203
9.0966215,11.162197,0.38089475,-9.969547
8.80244,11.231682,0.5524827,-9.929174
8.904576,11.4189005,0.84696406,-9.944835
8.183903,10.649632,0.51191455,-9.792511
7.9267635,10.725827,0.34430355,-9.902798
7.977616,10.691322,0.31470937,-9.950904
9.44422,11.353046,0.6730962,-10.481221
8.02784,10.664828,-0.18756638,-9.770615
9.651956,11.676353,0.66507596,-9.82561
8.431378,11.149069,0.46785563,-9.905961
9.704249,11.987844,0.5384798,-9.828622
8.367937,10.748172,0.41851252,-9.786171
8.611776,11.651436,0.19564779,-9.9533615
8.221561,10.938135,0.14175935,-9.786638
8.133725,10.489599,0.020572755,-9.851011
8.846684,10.913722,0.4509295,-9.941183
10.510569,12.2915535,0.9465171,-9.924321
8.86546,10.994949,0.59576154,-9.949257
8.989042,11.213114,0.7089244,-10.203026
8.440153,10.655174,0.4998315,-9.829528
8.062376,10.1858015,0.4181653,-10.626664
8.0442915,10.715529,0.19767053,-9.949277
9.837167,11.97866,0.77077323,-9.707994
7.6528964,10.2345295,0.7447939,-10.6112
9.057454,11.102532,0.47095442,-9.862513
8.956206,11.069542,0.4999319,-9.8970175
8.116119,10.7985115,0.2936772,-9.903873
8.414343,11.067691,0.5592973,-9.902924
8.236514,10.791622,0.35758197,-10.005908
8.306324,10.939912,0.21336564,-9.869847
9.084397,11.178542,0.60030115,-9.770007
8.327854,11.156512,0.4899946,-9.863723
8.693495,11.147367,0.34185213,-9.799866
8.096359,10.920715,0.17075641,-9.916601
8.97605,11.169144,0.5445617,-9.968223
9.10694,11.018879,0.76383686,-10.058583
8.506451,11.051528,0.3224438,-9.980204
8.348068,11.09063,0.42679965,-9.882471
8.393512,11.177815,0.3157782,-9.935904
8.114758,10.564867,0.32637858,-9.758035
8.421977,10.880721,0.30491284,-9.916924
8.003669,10.764962,0.36881095,-9.696678
9.008856,11.245821,0.59536356,-9.868847
8.060505,11.02459,0.32651484,-9.934876
8.207957,10.883897,0.37766257,-9.970518
9.155784,11.033284,0.68340296,-9.896096
8.045672,10.182006,0.3920904,-9.887176
8.575349,11.017378,0.4332764,-9.90046
8.801686,11.236104,0.7526906,-10.143349
8.882917,11.01798,0.8726461,-9.985156
8.402155,11.162724,0.50848925,-9.759259
8.303154,10.778482,0.3942555,-9.990475
8.547748,10.840566,0.5729722,-10.039333
8.363815,11.114739,0.37400037,-9.838598
8.46579,11.18123,0.21224135,-9.9326105
7.938872,10.148883,0.50998294,-10.149091
9.388111,11.361823,0.8085391,-9.373337
8.134258,10.956676,0.38375372,-9.96451
8.3382435,10.624488,0.35941437,-10.068362
9.391296,11.706293,0.60452026,-9.964857
8.584183,11.084569,0.2455183,-9.914324
8.01811,10.642749,0.38768777,-9.936413
9.223294,11.244828,0.7016645,-9.963524
8.192875,10.69878,0.41269973,-9.853693
8.8127985,11.219562,0.4893965,-10.022459
8.179185,10.544411,0.96851134,-9.802062
8.410908,10.690458,0.7771011,-9.816119
8.479496,10.883894,0.8701148,-9.863094
8.224127,10.501367,0.64297307,-10.339223
8.404582,11.262165,0.21231595,-9.936148
8.1008005,11.068724,0.09963714,-9.890452
8.791416,11.264106,0.39516455,-9.952737
8.927032,11.136843,0.39614883,-10.077984
8.634836,10.694029,0.59540176,-9.819754
7.978409,11.090757,0.3149346,-9.868105
8.139119,10.542389,0.32057524,-9.989116
8.516615,10.938798,0.4558844,-9.95969
7.9464707,10.569732,0.35678253,-9.848517
9.021791,11.354424,0.58541346,-9.821694
8.512427,10.622309,0.4232687,-9.666441
8.833811,11.102903,0.59589624,-9.748005
8.20747,10.700871,0.4394859,-10.148993
9.711866,11.59235,0.96135867,-9.928928
8.609337,11.094927,0.4272347,-9.923231
8.587626,10.672101,0.25551188,-9.769476
8.434927,10.900551,0.40993917,-10.006842
8.049271,10.756085,0.29861602,-9.902112
8.699931,10.896163,0.5098716,-9.762818
7.9258537,10.72879,0.31246954,-9.826355
8.8530445,10.70605,0.81287885,-9.8147545
7.963389,11.055855,0.19635522,-9.947857
7.8597426,10.603411,0.33303255,-9.81591
8.5227375,10.964927,0.35806426,-9.78592
8.026739,10.868066,0.13784774,-9.867844
9.002093,11.295101,0.5746927,-9.661775
8.094123,10.417951,0.35395062,-9.902857
9.059398,11.316768,0.47815853,-9.964219
8.0320635,10.888697,0.13865788,-9.940569
8.111396,10.47073,0.35946578,-9.868757
7.9769535,10.6049595,0.6672726,-9.842875
9.487443,11.614368,0.75467956,-9.946304
8.246458,10.890862,0.52077085,-9.758244
8.414981,11.035177,0.25201672,-9.874369
8.8866005,10.872428,0.58537877,-9.786247
8.269234,11.085076,0.41655684,-9.907232
8.362421,10.996922,0.33342883,-9.889536
8.227607,10.928815,0.35692403,-9.995268
8.553168,10.983722,0.46154565,-9.951874
8.472472,10.93217,0.50365484,-10.482009
8.391954,10.534367,0.25025952,-9.818727
7.9532504,10.718906,0.09926203,-10.011007
7.899451,10.379926,0.32056722,-10.112595
8.302935,10.945097,0.24575293,-9.655682
8.866675,11.004316,0.6382517,-10.025078
8.544887,10.787632,0.45480728,-9.782407
9.326751,11.3292885,0.98484635,-10.054483
8.691371,11.054403,0.35599202,-10.277082
8.225882,10.79239,0.30908692,-10.059594
8.56622,11.055148,0.8597586,-9.901547
8.079053,10.626363,0.73234755,-9.909715
8.152099,10.713192,0.4803356,-9.804066
7.9604,10.980849,0.2847702,-9.85909
8.769901,10.897337,0.5470976,-9.859019
8.375688,10.786797,0.43821508,-9.873061
7.8101873,9.943588,0.5108843,-9.798045
9.018379,11.329236,0.35602582,-10.0535755
8.7905245,10.980028,0.5740006,-10.3074465
9.1674795,11.168917,0.40976447,-10.0000725
8.656184,10.958106,0.32007357,-9.873627
9.083741,11.313148,1.0795131,-9.929012
8.3364105,10.968352,0.3850289,-9.917844
8.91094,11.045108,0.37800848,-10.001039
7.9652014,11.099974,0.19515893,-9.896732
8.178518,10.398451,0.26874673,-9.857551
8.056269,10.484805,0.7481158,-10.009414
8.57106,11.145513,0.3217231,-9.959956
8.279516,10.944693,0.5025278,-9.842661
8.443995,10.980034,0.46880576,-9.872881
8.263732,10.995446,0.20475991,-9.94031
8.742994,11.23383,0.4397651,-9.978002
8.474805,11.178819,0.35831687,-9.972177
8.136536,10.988312,0.2402538,-9.76202
7.9882107,10.982962,0.23068807,-9.945391
8.909305,11.556964,0.4559826,-9.984001
8.324736,10.743589,0.8130105,-9.64573
8.189092,10.566603,0.27376038,-10.080447
8.397043,11.11318,0.35275668,-9.92136
9.649475,11.602954,1.1842902,-9.928694
8.047845,10.506498,0.34361553,-9.848059
9.06905,11.397049,1.0402977,-10.098374
8.2511015,10.933461,0.27413204,-9.957803
8.025314,10.572651,0.43408352,-9.83268
8.072832,10.507505,0.3208173,-9.99145
8.610738,10.927874,0.62431633,-10.088559
8.46586,10.891748,0.50227356,-9.726101
7.882463,10.256211,0.29809314,-9.903095
9.159647,11.349824,0.68955255,-10.360298
8.204242,10.881463,0.27338472,-9.8661785
10.010832,11.992227,0.8956867,-9.803653
9.237809,11.391987,0.7625783,-10.129665
9.016162,11.214932,0.5768537,-10.014503
8.183172,10.89926,0.20037335,-9.916705
7.9728365,10.743543,-0.26406255,-9.910943
7.940689,10.391256,0.2608326,-9.887254
9.336385,11.873176,0.56542635,-9.921462
7.9305525,10.618645,0.3630079,-9.961773
9.110252,11.374405,0.9239914,-10.269643
7.3694406,10.774032,0.36232966,-9.892916
8.576906,10.713349,0.06355098,-9.864493
7.898673,10.387913,0.4208634,-9.776758
8.422282,10.94454,0.29560968,-9.902805
8.47153,11.099892,0.5020448,-9.852186
7.3325973,10.489319,-0.29824594,-9.557496
8.530729,11.024249,0.5903187,-9.945688
8.067631,10.767098,0.19986542,-10.007641
8.627951,11.235044,0.5234784,-9.904684
8.336072,10.6977005,0.48183566,-10.055033
7.9863048,11.1906805,0.15019338,-9.9472275
8.106076,10.471349,0.3410259,-9.780715
7.7038283,10.454406,0.32518974,-9.759388
9.003035,11.318355,0.9176119,-9.846521
8.303007,10.8733225,0.40945476,-9.89292
8.493509,10.9361105,0.5566561,-9.648408
7.9612613,10.860972,0.248978,-9.936892
8.413774,10.967159,0.3903623,-9.773729
9.153943,11.169612,0.8040975,-9.1749735
9.162896,11.16216,0.4838991,-10.005764
8.216611,11.131745,0.36985782,-9.859318
8.145276,10.902655,0.37389764,-10.089898
8.149393,10.896504,0.2545098,-9.894833
9.227193,11.173106,0.6602228,-9.804543
9.068608,11.121527,0.56316805,-9.839037
7.964096,10.531889,0.22430974,-9.81195
7.8809357,10.033539,0.1672301,-9.881595
7.918138,10.421587,0.50256205,-10.537026
9.718662,11.629568,0.77393234,-9.833906
8.923633,11.223881,0.8138168,-9.960407
9.362013,11.514692,1.0493872,-9.825454
8.147871,11.090745,0.25785992,-9.854416
8.755243,10.867364,0.46585107,-9.892408
8.688325,11.149386,0.5401288,-9.884398
8.366129,10.851469,0.21123625,-9.839792
8.557018,10.771955,1.1703134,-9.799567
7.959233,10.653584,0.39526063,-9.902639
7.7290754,10.303612,0.5987078,-10.101796
9.250406,11.424256,0.9857818,-9.943841
8.7796755,11.18643,0.5274841,-9.931054
8.453316,11.10858,0.4576844,-9.906168
8.909592,11.005087,1.033945,-9.776187
8.533735,11.055685,0.69367194,-9.87132
8.21747,10.802601,0.24056882,-9.664545
9.640357,12.369972,0.38506415,-9.814044
9.782934,11.887836,0.64600766,-9.916317
9.54839,11.43145,0.8585491,-10.100502
7.9429555,9.898606,0.9419578,-9.759807
8.846839,11.208714,0.66752446,-9.887651
8.026331,9.811568,0.6768599,-9.64343
9.156469,11.524865,0.98116094,-10.150204
8.131981,10.585183,0.4357773,-9.983654
8.596177,11.0863,0.21467079,-10.053499
8.244837,10.860605,0.44306773,-9.900007
8.181481,10.743372,0.5879891,-9.866557
9.123564,11.149402,0.855428,-10.0691
8.413992,10.997052,0.43473345,-9.911001
9.214073,11.527979,0.6478584,-9.780798
8.038088,10.963285,0.40090203,-9.945161
7.8892255,10.6135025,0.31719735,-9.814248
7.9717298,10.158106,0.9823483,-9.570472
9.564283,11.704841,0.5496309,-9.859545
8.064856,10.651416,0.49826524,-9.922303
8.491352,10.898651,0.46793744,-9.839981
9.63885,11.557581,0.81829566,-9.880119
8.355659,10.615796,-0.16227579,-9.907733
8.027255,10.199048,0.42858237,-9.995003
8.049426,11.052718,0.3346711,-9.840396
7.9497485,10.335985,0.16728191,-9.836373
8.75452,11.325732,0.24181382,-9.924219
8.459301,10.768785,0.54565716,-9.78883
8.298246,10.827881,0.39353245,-9.873495
7.9958024,10.589047,0.45815468,-9.960843
8.056179,10.799381,0.39866853,-9.89543
8.274928,10.717082,0.41285735,-9.7454405
7.965046,10.928382,0.31686953,-9.943989
9.215757,11.179047,0.583492,-9.766635
8.26457,11.081453,0.27722216,-9.876707
8.274092,10.880843,0.26674128,-9.901955
8.443887,11.145748,0.255783,-9.950496
8.208763,10.924397,0.47064912,-9.842291
8.0415325,10.987919,0.15139644,-9.978451
8.71962,11.003944,0.3755716,-9.948679
8.501146,10.926253,0.64571494,-9.96121
8.330443,10.80954,0.4513672,-9.804556
8.923756,11.09739,1.0488138,-9.980013
7.979206,10.627864,0.4244427,-9.8422365
8.578932,11.06888,0.50714076,-9.837449
9.106621,11.24766,0.7102722,-9.922162
9.380597,11.461508,0.79878616,-10.060706
8.763752,11.38947,0.23862544,-9.972004
8.016177,10.853763,0.33167982,-9.846425
8.13859,10.948272,0.41548705,-9.839777
8.80841,11.058951,0.5284694,-10.027956
8.253577,10.572723,0.5324288,-9.75152
8.529941,10.7660055,0.3847709,-10.521679
8.3050165,10.38376,0.5461246,-9.717894
8.003715,10.771391,0.35706958,-9.8811245
8.62775,11.049569,0.46483803,-9.9236765
8.245467,11.01608,0.52965015,-9.848907
8.196572,10.823653,0.37091017,-9.692706
8.361214,10.584715,0.5485872,-10.443203
8.552816,10.712957,0.51158476,-9.917422
8.03456,11.108774,0.36137238,-9.988163
8.357323,10.763283,0.37325704,-9.933715
8.151026,10.83164,0.18404885,-9.962444
10.195827,12.284859,1.2685527,-9.1223955
8.179671,11.024165,-0.021313203,-9.832976
8.19383,10.570826,0.1881081,-9.834634
8.658554,10.901494,0.6182782,-9.995181
7.9324536,10.494773,0.25258973,-9.837308
8.749181,10.745804,0.031570416,-9.557761
9.567835,11.909908,0.69537544,-9.899396
7.269076,9.808979,-0.14043815,-10.858986
8.921647,11.288869,0.9911316,-10.068259
8.37498,10.7965,0.6058894,-10.156725
8.082707,10.28155,0.48481467,-9.63053
8.246341,10.395733,0.6064675,-9.74323
9.70832,11.748964,1.1874424,-10.031797
8.35309,10.88434,0.3431274,-9.855134
8.321397,10.751038,0.5390686,-9.714229
8.661705,10.751495,0.5820826,-9.873658
8.481299,11.054797,0.8408814,-9.837637
8.694344,11.160852,0.5208149,-9.879198
8.116276,11.072612,0.34399197,-9.947664
8.342384,11.248801,-0.01556968,-9.968175
8.624282,10.797861,0.15365879,-10.021933
8.100861,10.948002,0.39869383,-9.924981
8.045725,10.907945,0.3442079,-9.947478
8.127556,10.341651,0.4864196,-9.797832
8.243207,10.687366,0.31265104,-9.893249
8.850212,10.998485,0.40847766,-9.959243
8.684243,10.893227,0.61468345,-10.045618
7.8455215,10.544871,0.36207217,-9.797361
8.51195,10.74736,0.46879235,-9.8626
8.238401,11.251969,0.18874823,-9.951637
8.489666,10.863936,0.5370767,-9.933515
8.166567,10.612128,0.6102213,-9.62661
7.946656,10.836961,0.12815394,-9.918836
9.249898,11.592934,0.61561763,-9.981495
8.453689,10.867861,0.51954025,-9.880502
8.12058,10.8143,0.11133529,-9.880174
8.035242,10.852282,0.39005828,-9.760934
6.815077,10.216488,0.16665725,-10.703908
9.374102,11.8677435,0.3509933,-9.94615
8.2230215,10.781036,0.4161774,-9.894842
8.659864,10.985424,0.32579815,-9.854351
8.76223,11.2533455,0.09333008,-9.881329
9.140095,11.114063,0.785027,-10.384736
8.827361,11.298078,0.4155545,-9.954457
8.266349,10.94294,0.22485681,-9.861031
7.851106,10.161997,0.32997894,-9.799419
8.228835,10.755226,0.35344428,-9.749461
8.012947,10.196022,0.48692584,-9.81269
8.777411,11.173408,0.44295436,-9.936702
7.862892,10.666276,0.31464615,-9.965349
9.038616,11.197519,0.5765443,-9.871098
8.43601,10.524778,0.5396519,-9.805462
8.5854645,11.183738,0.39435816,-9.945815
8.434343,10.899018,0.41812906,-10.000575
8.078375,10.891122,0.3409312,-9.879581
8.146244,10.940479,0.18125384,-9.919587
8.6577635,11.233574,0.3161365,-9.917824
9.350699,11.400165,0.68340385,-9.770319
9.013859,11.2547245,0.5307968,-9.79789
9.344037,11.464222,0.75340295,-10.006145
8.738544,10.742224,0.47584516,-9.766979
8.751614,10.7314415,0.46697944,-9.911019
8.360501,10.958636,0.12221155,-9.865908
8.190574,10.822557,0.43955916,-9.919935
8.826904,11.08389,0.5778048,-9.9009285
9.381542,11.7522745,0.47292387,-9.756612
8.50571,10.653506,0.49178877,-9.753866
8.435394,10.995877,0.057028763,-9.6437
8.352485,10.893905,0.46887672,-9.729214
8.587704,10.760531,0.47660846,-9.81001
7.8734174,10.296845,0.30282602,-9.580809
7.8738084,10.448032,0.17218864,-9.815329
8.492063,11.054142,0.42918086,-9.887808
9.874302,11.952585,0.64209676,-9.952926
9.648714,11.678218,1.1235757,-9.826326
8.675894,11.207527,0.30743328,-9.964241
8.971617,11.74876,0.30960533,-9.866059
8.735451,11.206415,0.91033006,-10.029311
8.519717,11.0611515,0.5306798,-9.8297205
8.005001,10.536923,0.15269673,-9.829434
7.8824363,10.435329,0.19416203,-10.0397835
7.952278,10.722008,0.33405352,-9.98373
9.155659,11.456224,0.9259766,-10.054313
8.482981,11.027526,0.26350862,-9.90701
9.790801,11.728796,0.8025059,-9.81136
9.224065,11.574922,1.0048727,-10.067869
8.162425,10.689505,0.33692935,-9.90195
8.22737,10.575647,0.32206225,-9.775034
9.097879,11.537174,0.907183,-10.028619
9.169746,11.374809,1.0806068,-9.9523
8.171828,11.098082,-0.45107755,-9.950484
8.642477,10.804196,0.37602794,-9.676647
8.143406,11.082584,0.13737649,-9.943151
9.374165,11.412759,0.7123674,-9.974794
8.910372,10.851118,0.6305294,-9.933907
8.122747,10.799546,0.15137944,-10.060122
7.206951,10.094182,-0.83512247,-9.850063
8.109637,10.769231,0.35021695,-9.95947
9.437099,11.471333,0.6100031,-9.910459
8.336278,10.931354,0.4725246,-9.934658
8.35252,11.143892,0.34313065,-9.966615
8.100405,11.00099,0.4070814,-9.907891
7.922658,10.655264,0.28665262,-9.956902
8.991002,11.035011,0.22969146,-9.861151
8.596937,11.1357765,0.6392701,-10.432555
9.5466,11.789458,0.5932776,-9.915899
9.135563,11.062547,0.816174,-9.850717
8.806467,10.887247,0.46897978,-9.788298
8.40785,10.740011,0.3404153,-9.945556
8.435431,10.941161,0.4748616,-9.901782
8.50617,10.371491,0.46847194,-9.817795
8.4542,10.874694,0.48584044,-9.893357
9.244438,11.421428,1.0932077,-10.129138
8.174346,10.842742,0.37844604,-9.852011
8.13585,10.955814,0.2366968,-9.887302
8.175488,10.579702,0.45387274,-9.6006975
8.278833,10.880834,0.36601737,-9.795462
9.362702,11.515846,0.9024495,-10.044409
8.627275,11.130391,0.07275943,-9.9827385
8.600366,10.994859,0.58848965,-10.034813
8.224964,10.92352,0.39367118,-9.678266
9.446907,11.188595,0.57599086,-9.994763
9.572795,11.773884,0.6811728,-9.866604
7.878186,10.397988,0.71825415,-9.913089
8.015762,10.496833,0.4566728,-9.665088
8.018855,10.457578,-0.16997083,-9.919356
8.21004,10.978777,0.26208073,-9.66377
8.912037,11.0994,0.5239975,-9.904568
9.000278,11.238669,0.4317947,-9.594435
8.131884,10.710468,0.30788565,-9.809387
8.297804,10.769887,0.37773868,-9.785339
8.177979,10.694794,0.43071324,-10.245835
7.865968,10.708185,-0.038988173,-10.10586
9.528072,11.667939,1.0599635,-9.189777
8.388164,11.275114,0.13858643,-10.067024
8.8936205,11.163291,0.49769348,-10.0165415
8.445451,10.997579,0.35724264,-9.761755
8.296671,11.038609,0.44628665,-9.948099
8.349208,10.962124,0.35016453,-10.070385
8.4553585,10.995616,0.32623476,-9.896177
8.035807,10.991634,0.2834536,-9.859167
8.426553,10.674904,-0.37648952,-9.992313
8.796997,10.822026,0.77809095,-9.912111
9.5450325,11.509326,0.7892717,-10.166678
8.30207,10.862705,0.32005036,-9.97591
9.807202,12.02957,0.68574727,-9.844716
9.987202,12.254342,0.6979684,-9.810265
9.506654,11.54742,0.9723039,-9.842348
8.643002,11.036135,0.49148014,-9.888718
8.728319,11.046012,0.3310637,-9.956442
8.608178,11.0715275,0.43055552,-9.917566
8.162863,10.22769,0.522227,-9.750689
8.611342,10.722255,0.7568779,-9.793978
8.213738,10.774147,0.30545977,-9.992871
8.34725,10.791163,0.45784742,-9.878942
9.235603,11.571956,0.47732055,-9.982083
7.956262,10.997178,0.16839783,-9.863623
8.959525,11.127508,0.59692097,-9.835314
7.9255366,10.765074,0.11776291,-10.011857
8.307252,10.866796,0.42995673,-9.874341
8.046255,11.085493,0.19317704,-10.12186
9.616096,11.485545,0.7070029,-9.750595
8.731317,11.088206,0.42093056,-9.873928
8.193534,10.956478,0.27255946,-9.80973
8.179603,10.894801,0.30588326,-9.927414
8.268024,10.859899,0.23044246,-9.918987
8.595419,11.035182,0.57110596,-9.983732
8.808521,11.006574,0.5189175,-9.918566
8.480001,10.6919985,0.50096536,-9.766207
8.091015,10.870012,0.35233402,-10.009716
9.160855,11.156801,0.6372778,-10.11333
9.141219,11.081931,0.35992455,-9.907795
8.683493,11.054725,0.29435807,-10.101467
8.4876795,10.831056,0.4024837,-10.395315
8.012103,11.017565,0.4215721,-9.871032
7.9959755,10.869261,0.3956955,-9.806521
8.167126,10.147919,0.5305995,-9.722226
8.091881,10.944959,0.48551315,-9.914793
8.53678,10.886871,0.7548773,-9.786204
8.02839,11.132388,0.2636782,-9.925438
8.145392,10.530492,0.17280641,-9.886869
7.9316945,10.327144,0.36619484,-9.864049
8.550079,10.793397,0.11554967,-10.009655
8.155163,11.041444,0.35685128,-9.906598
8.597255,10.910631,0.40802532,-9.900631
8.002802,10.303412,0.25341275,-9.699877
8.105202,10.653743,0.4395451,-9.834738
8.009066,10.362263,0.37177253,-9.812352
9.24364,11.875069,0.528651,-9.941261
9.645863,11.637119,0.7698018,-9.987873
9.538519,11.441031,0.79585963,-9.857049
8.6524935,11.0277815,0.44094133,-9.96249
8.636745,10.719681,0.5293895,-9.851905
8.587348,10.773773,0.19604744,-9.881583
7.923015,10.086918,0.24553432,-9.77996
9.105116,11.453263,0.49704564,-9.906813
8.016373,10.768798,0.25460473,-9.840993
8.234396,10.291632,0.23690306,-9.816949
8.38766,10.814425,0.8178934,-9.937174
8.047034,9.856467,0.65241146,-9.667101
8.048425,10.235522,0.9327017,-9.862841
8.941398,11.291316,0.57783794,-10.183869
7.977227,10.534669,0.23084356,-9.855032
8.55405,11.019178,0.5962844,-9.891962
8.115006,10.617412,0.5010416,-9.823846
8.2414,10.169841,0.6061174,-9.8276205
8.594677,10.901255,0.4214471,-9.863237
8.209779,10.890297,0.44706315,-10.191122
7.920797,10.172597,0.47263384,-9.740384
8.247084,10.857642,0.35387802,-10.009579
9.497606,11.771098,0.58001995,-10.055263
9.124263,11.271109,0.5882293,-9.875936
8.437809,11.107074,0.316764,-9.905046
8.592467,11.006792,0.37187356,-9.922305
8.418799,10.692951,0.26151785,-10.005238
8.261833,10.810475,0.11593655,-9.955035
8.033881,10.77053,0.3581876,-9.861551
8.020662,10.54032,0.35839388,-9.89154
8.359086,10.886567,0.43508643,-9.924797
7.993406,11.121495,0.29025477,-9.877115
8.773996,10.769083,0.99186707,-9.977609
7.9939914,10.82218,0.3996107,-9.861744
8.936154,11.457241,0.38604292,-10.037452
8.530143,10.688355,0.1118988,-9.837674
7.85095,10.288444,0.35029835,-9.86247
8.593319,11.0201435,0.32425347,-10.157886
8.948339,11.00812,0.799675,-9.696051
9.996786,11.884412,1.2339201,-9.957049
9.835894,11.562053,0.9543697,-9.600147
9.547606,11.477492,0.50584376,-9.7902355
9.8507,11.976133,0.5513942,-9.673059
8.242154,10.844304,0.30721042,-9.979775
8.073779,10.582535,0.4339218,-9.760738
7.9067197,10.433229,0.3831407,-9.826479
8.615896,11.016049,0.35969108,-9.955542
8.080685,10.682816,0.19217609,-9.966056
9.531698,11.635107,0.62537444,-9.896866
8.930609,11.269082,0.563241,-9.929498
8.692063,11.1023445,0.39178705,-9.944477
8.220337,10.386204,0.45129517,-9.768924
8.039787,10.671097,0.39180163,-9.878994
8.151284,10.553255,0.49633518,-10.413905
8.01887,10.908023,0.35584217,-9.84226
9.445984,11.411091,0.5276605,-9.611215
9.30112,11.269949,0.53444374,-9.889366
8.604526,11.069311,0.67399454,-9.942275
8.025699,10.651327,0.38335437,-9.941195
9.813588,11.767818,0.7757276,-9.600631
7.2115645,10.0759,-0.28426552,-10.62126
7.955057,10.791547,0.20328689,-9.935073
9.39942,11.421459,1.1718395,-9.917569
8.826329,11.305886,0.5249771,-10.005595
8.182058,10.907145,0.36531872,-9.667726
8.52279,10.89011,0.5212624,-9.927971
8.042908,10.800112,0.27613965,-9.888792
7.873992,10.319718,0.5022086,-9.804504
8.877405,11.087561,0.59608334,-10.056666
9.432503,11.844596,0.5195755,-9.7849245
9.248316,11.137232,0.83000827,-9.971222
8.065293,10.939819,0.3487656,-9.854757
8.029979,10.669359,0.17830195,-9.761943
8.290796,10.8963175,0.6123769,-9.869307
8.33596,10.924626,0.8243198,-9.701614
8.618647,10.373589,0.80084205,-9.922533
7.8301225,10.158907,0.76174,-9.956046
8.8427305,11.067034,0.97153336,-9.921084
8.250451,10.640052,0.19417654,-9.984306
9.073176,11.034508,1.2287412,-9.877645
8.6716175,10.931951,0.9731136,-10.184454
8.325905,10.551282,0.0143322535,-9.869207
